Symbol,Date,Open,High,Low,Close,Volume
LULU,1/10/2024,488,488.51001,482.589996,484.100006,1276000
LULU,7/31/2023,377.959991,382.070007,377.390015,378.529999,867200
TSLA,5/19/2023,177.169998,181.949997,176.309998,180.139999,136024200
BTC-USD,11/4/2023,34736.32422,35256.03125,34616.69141,35082.19531,9561294264
GOOGL,12/18/2023,132.630005,137.149994,132.429993,135.800003,32258000
LULU,3/22/2023,301.619995,312.200012,300.779999,303.730011,2457200
TSLA,5/10/2023,172.550003,174.429993,166.679993,168.539993,119840700
GOOGL,3/7/2024,132.789993,134.940002,131.610001,134.380005,37738200
GOOGL,1/26/2024,151.100006,152.539993,151.009995,152.190002,26115500
TSLA,11/10/2023,210.029999,215.380005,205.690002,214.649994,130994000
BTC-USD,7/30/2023,29357.09375,29443.16992,29059.50195,29275.30859,8678454527
GOOGL,3/23/2023,105.059998,106.300003,104.459999,105.599998,40797800
GOOGL,2/23/2024,143.669998,144.679993,143.429993,143.960007,19493800
GOOG,5/30/2023,126.290001,126.379997,122.889999,124.639999,27230700
BTC-USD,2/6/2024,42657.39063,43344.14844,42529.01953,43084.67188,16798476726
LULU,11/28/2023,435.570007,436.660004,427.089996,427.730011,1353900
LULU,9/25/2023,386.019989,387.5,378.109985,384.329987,1576700
BTC-USD,11/17/2023,36164.82422,36704.48438,35901.23438,36596.68359,22445028430
GOOG,7/24/2023,121.926003,123.349998,121.379997,121.879997,22276100
GOOG,7/27/2023,131.800003,133.600006,129.179993,129.869995,35931600
LULU,12/6/2023,459.279999,464.059998,458.269989,460.670013,1387200
BTC-USD,5/7/2023,28901.62305,29157.51758,28441.36719,28454.97852,11301355486
TSLA,10/4/2023,248.139999,261.859985,247.600006,261.160004,129721600
BTC-USD,9/25/2023,26253.77539,26421.50781,26011.46875,26298.48047,11997833257
LULU,6/7/2023,355.089996,358.399994,352.540009,353.929993,1376400
LULU,5/24/2023,353.859985,353.970001,343.420013,344.579987,2117600
LULU,7/20/2023,386.579987,390.829987,381.429993,381.859985,1341500
GOOGL,9/15/2023,137.979996,138.520004,136.479996,137.399994,38908400
BTC-USD,11/6/2023,35044.78906,35286.02734,34765.36328,35037.37109,12693436420
GOOG,9/26/2023,130.914001,131.404999,128.190002,129.449997,20378800
GOOGL,8/10/2023,131.320007,132.050003,129.449997,129.690002,20857800
TSLA,12/15/2023,251.210007,254.130005,248.300003,253.5,135720800
BTC-USD,5/22/2023,26749.89258,27045.73438,26549.73438,26851.27734,11056770492
BTC-USD,8/1/2023,29230.87305,29675.73242,28657.02344,29675.73242,18272392391
LULU,4/24/2023,378.76001,384.25,377.829987,381.369995,1504000
GOOGL,6/26/2023,120.760002,122,118.269997,118.339996,33969900
GOOGL,6/15/2023,123.139999,125.459999,122.400002,125.089996,35246300
BTC-USD,12/1/2023,37718.00781,38954.10938,37629.35938,38688.75,23512784002
GOOG,12/12/2023,133.270004,134.539993,132.830002,133.639999,26584000
BTC-USD,10/23/2023,30140.68555,34370.4375,30097.82813,33086.23438,38363572311
GOOGL,2/12/2024,148.419998,149.339996,147.369995,147.529999,21564100
LULU,11/22/2023,430.820007,435.070007,428.190002,428.630005,800600
TSLA,10/25/2023,215.880005,220.100006,212.199997,212.419998,107065100
GOOGL,3/22/2023,104.269997,106.589996,103.330002,103.370003,43427400
TSLA,6/13/2023,253.509995,259.679993,251.339996,258.709991,162384300
BTC-USD,4/28/2023,29481.01367,29572.79102,28929.60938,29340.26172,17544464887
BTC-USD,12/18/2023,41348.20313,42720.29688,40530.25781,42623.53906,25224642008
GOOG,7/13/2023,121.540001,125.334999,121.059998,124.830002,31535900
LULU,1/11/2024,483.390015,486.209991,478.160004,485.480011,823500
LULU,5/1/2023,380.579987,385.440002,380.209991,384.98999,1302300
BTC-USD,2/24/2024,50736.37109,51684.19531,50585.44531,51571.10156,15174077879
BTC-USD,3/16/2024,69392.48438,70046.27344,64801.39453,65315.11719,46842198371
BTC-USD,5/30/2023,27745.12305,28044.75977,27588.50195,27702.34961,13251081851
LULU,3/22/2024,416.5,418.470001,395.660004,398.369995,5589336
GOOGL,10/26/2023,123.269997,124.330002,121.269997,122.279999,57061100
GOOGL,4/21/2023,105.470001,106,104.779999,105.410004,25800100
GOOGL,7/14/2023,124.800003,126.779999,123.489998,125.419998,33266800
GOOGL,12/4/2023,129.880005,130.029999,127.900002,129.270004,36669900
BTC-USD,9/14/2023,26228.27734,26774.62305,26171.45117,26539.67383,13811359124
GOOG,12/14/2023,134.770004,135.035004,131.059998,133.199997,29619100
BTC-USD,6/24/2023,30708.73828,30804.14844,30290.14648,30548.69531,12147822496
LULU,2/26/2024,461.059998,472.959991,459.26001,468.25,1447000
LULU,8/4/2023,385.410004,386.470001,377.429993,378.200012,907700
BTC-USD,2/10/2024,47153.52734,48146.17188,46905.32031,47771.27734,16398681570
LULU,12/27/2023,506,509.880005,505.529999,508.809998,816400
BTC-USD,5/20/2023,26888.8418,27155.1582,26843.27734,27129.58594,7044911360
BTC-USD,9/12/2023,25160.6582,26451.93945,25133.07813,25833.34375,18657279324
LULU,1/18/2024,472.190002,478.459991,468.839996,477.450012,1482300
TSLA,6/1/2023,202.589996,209.800003,199.369995,207.520004,148029900
TSLA,11/15/2023,239.289993,246.699997,236.449997,242.839996,150354000
GOOGL,5/15/2023,116.110001,118.480003,116.010002,116.510002,36266800
GOOG,12/4/2023,131.294006,131.449997,129.399994,130.630005,24117100
TSLA,11/28/2023,236.679993,247,234.009995,246.720001,148549900
BTC-USD,8/20/2023,26096.86133,26260.68164,26004.31445,26189.58398,9036580420
GOOG,1/22/2024,148.710007,150.014999,147.580002,147.710007,21829200
LULU,3/6/2024,451.98999,452.660004,443.519989,448.540009,941300
GOOGL,2/1/2024,142.119995,143.059998,140.789993,141.160004,40466500
TSLA,7/17/2023,286.630005,292.230011,283.570007,290.380005,131569600
BTC-USD,3/29/2023,27267.03125,28619.54297,27259.66211,28348.44141,20684945906
RDDT,3/21/2024,47,57.799999,45.049999,50.439999,47752381
GOOGL,3/12/2024,137.029999,139.380005,137.029999,138.5,27563400
GOOG,4/24/2023,106.050003,107.32,105.360001,106.779999,21410900
TSLA,1/29/2024,185.630005,191.479996,183.669998,190.929993,125013100
